filename,Unnamed: 0,test_id,env_id,n_agents,x_dim,y_dim,n_cities,max_rail_pairs_in_city,n_envs_run,seed,grid_mode,max_rails_between_cities,malfunction_duration_min,malfunction_duration_max,malfunction_interval,speed_ratios,reward,normalized_reward,percentage_complete,steps,simulation_time,nb_malfunctioning_trains,nb_deadlocked_trains,controller_inference_time_min,controller_inference_time_mean,controller_inference_time_max
Test_10/Level_3.pkl,103,Test_10,Level_3,100,100,80,25,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_10/Level_4.pkl,104,Test_10,Level_4,100,100,80,25,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_10/Level_5.pkl,105,Test_10,Level_5,100,100,80,25,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_10/Level_6.pkl,106,Test_10,Level_6,100,100,80,25,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_10/Level_7.pkl,107,Test_10,Level_7,100,100,80,25,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_10/Level_8.pkl,108,Test_10,Level_8,100,100,80,25,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_10/Level_9.pkl,109,Test_10,Level_9,100,100,80,25,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_0.pkl,110,Test_11,Level_0,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_1.pkl,111,Test_11,Level_1,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_2.pkl,112,Test_11,Level_2,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_3.pkl,113,Test_11,Level_3,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_4.pkl,114,Test_11,Level_4,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_5.pkl,115,Test_11,Level_5,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_6.pkl,116,Test_11,Level_6,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_7.pkl,117,Test_11,Level_7,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_8.pkl,118,Test_11,Level_8,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_11/Level_9.pkl,119,Test_11,Level_9,200,100,100,29,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_0.pkl,120,Test_12,Level_0,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_1.pkl,121,Test_12,Level_1,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_2.pkl,122,Test_12,Level_2,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_3.pkl,123,Test_12,Level_3,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_4.pkl,124,Test_12,Level_4,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_5.pkl,125,Test_12,Level_5,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_6.pkl,126,Test_12,Level_6,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_7.pkl,127,Test_12,Level_7,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_8.pkl,128,Test_12,Level_8,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_12/Level_9.pkl,129,Test_12,Level_9,200,150,150,33,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_0.pkl,130,Test_13,Level_0,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_1.pkl,131,Test_13,Level_1,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_2.pkl,132,Test_13,Level_2,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_3.pkl,133,Test_13,Level_3,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_4.pkl,134,Test_13,Level_4,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_5.pkl,135,Test_13,Level_5,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_6.pkl,136,Test_13,Level_6,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_7.pkl,137,Test_13,Level_7,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_8.pkl,138,Test_13,Level_8,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_13/Level_9.pkl,139,Test_13,Level_9,400,150,150,37,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_0.pkl,140,Test_14,Level_0,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_1.pkl,141,Test_14,Level_1,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_2.pkl,142,Test_14,Level_2,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_3.pkl,143,Test_14,Level_3,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_4.pkl,144,Test_14,Level_4,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_5.pkl,145,Test_14,Level_5,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_6.pkl,146,Test_14,Level_6,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_7.pkl,147,Test_14,Level_7,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_8.pkl,148,Test_14,Level_8,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
Test_14/Level_9.pkl,149,Test_14,Level_9,425,158,158,41,2,10,NA,False,2,20,50,540,"{1.0: 0.25, 0.5: 0.25, 0.33: 0.25, 0.25: 0.25}",,,,,,,,,,
